CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,6443.23,S2,YES,,0,0,384
5/13/2026 22:14,S,2,peotv,S21,,YES,,,TRUE,-18.52,S2,YES,,0,0,1245
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,12546.41,S2,YES,,0,0,556
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,5865.06,S2,YES,,0,0,383
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,12257.66,S2,YES,,0,0,400
5/13/2026 22:14,S,14,,S7,,,,,TRUE,7334.06,S7,YES,YES,1125,112,1325
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,3056.75,S2,YES,,0,0,297
5/13/2026 22:14,T,,,T,,,,,FALSE,,,,,0,0,18
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:14,S,1,,S1,,,,,TRUE,4990.66,S1,YES,,0,0,93
5/13/2026 22:14,S,3,,S3,,,,,TRUE,5833.34,S3,,,0,0,80
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,4487.24,S2,YES,,0,0,618
5/13/2026 22:14,S,1,,S1,,,,,TRUE,3836.78,S1,YES,,0,0,734
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,4314.27,S2,YES,,0,0,423
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,19
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,9525.39,S2,YES,,0,0,273
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,-40.77,S2,YES,YES,1114,83,1297
5/13/2026 22:14,S,14,,S7,,,,,TRUE,2703.22,S7,YES,,0,0,128
5/13/2026 22:14,S,14,,S7,,,,,TRUE,2019.64,S7,YES,,0,0,647
5/13/2026 22:14,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,38
5/13/2026 22:14,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,274
5/13/2026 22:14,S,,,S,,,,,TRUE,2640.81,,,,0,0,20
5/13/2026 22:14,E,4,extragb,E4111,,,,YES,TRUE,13866.31,E41,,,0,0,84
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,2346.44,S2,YES,,0,0,730
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,3571.34,S2,YES,YES,1105,57,1246
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,-376.82,S2,YES,YES,1105,24,1186
5/13/2026 22:14,S,14,,S7,,,,,TRUE,2715.09,S7,YES,,0,0,718
5/13/2026 22:14,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:14,S,3,,S3,,,,,TRUE,12419.92,S3,,,0,0,79
5/13/2026 22:14,S,1,,S1,,,,,TRUE,15543.63,S1,YES,,0,0,173
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,-1103.8,S2,YES,,0,0,521
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:14,S,,,S,,,,,TRUE,22.31,,,,0,0,43
5/13/2026 22:14,S,14,,S7,,,,,TRUE,2253.13,S7,YES,,0,0,539
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,22
5/13/2026 22:14,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,947
5/13/2026 22:14,S,2,broadband,S22,,,,,TRUE,-22.63,S2,YES,,0,0,246
5/13/2026 22:14,S,3,,S3,,,,,TRUE,11065.25,S3,,,0,0,44
5/13/2026 22:14,S,4,extragb,S41t,,,,,TRUE,6933.92,S41,YES,,0,0,493
5/13/2026 22:14,S,2,peotv,S211,,YES,,,TRUE,5993.84,S2,YES,,0,0,502
5/13/2026 22:14,S,2,broadband,S22,,,,,TRUE,-44.71,S2,YES,,0,0,1077
5/13/2026 22:14,S,3,,S3,,,,,TRUE,11342.75,S3,YES,,0,0,685
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,4852.82,S2,YES,,0,0,305
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:14,S,2,peotv,S21,,YES,,,TRUE,681.45,S2,YES,,0,0,841
5/13/2026 22:14,S,2,peotv,MOBITEL_S21,,,,,TRUE,2847.56,S2,YES,,0,0,225
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,312
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,446.41,S2,YES,,0,0,477
5/13/2026 22:14,S,,,S,,,,,FALSE,,,,,0,0,121
5/13/2026 22:14,E,2,peotv,E21,YES,,,,TRUE,4707.05,E2,YES,YES,869,29,1063
5/13/2026 22:14,S,2,peotv,S21,,,,,TRUE,5137.96,S2,YES,,0,0,216
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,29
5/13/2026 22:13,S,14,,S7,,,,,TRUE,4586.42,S7,YES,,0,0,1046
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,2728.25,S2,YES,,0,0,92
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,17275.06,S2,YES,,0,0,1008
5/13/2026 22:13,S,11,,S,,,,,FALSE,,S_LTY,YES,YES,95,143,319
5/13/2026 22:13,S,3,,S3,,,,,TRUE,393.54,S3,YES,,0,0,625
5/13/2026 22:13,S,2,peotv,MOBITEL_S211,,YES,,,TRUE,3052.5,S2,YES,,0,0,246
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,378
5/13/2026 22:13,S,2,peotv,S21,,YES,,,TRUE,-53.58,S2,YES,,0,0,220
5/13/2026 22:13,S,14,,S7,,,,,TRUE,1182.34,S7,YES,,0,0,209
5/13/2026 22:13,S,3,,S3,,,,,TRUE,13249.74,S3,YES,,0,0,667
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,1138
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,18
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:13,S,,,S,,,,,FALSE,,S6,,YES,1002,322,1404
5/13/2026 22:13,E,1,,ELty1,,,,,FALSE,,E1,YES,,0,0,310
5/13/2026 22:13,S,2,peotv,S211,,YES,,,TRUE,3835.38,S2,YES,,0,0,389
5/13/2026 22:13,S,14,,S7,,,,,TRUE,13123.53,S7,YES,,0,0,1038
5/13/2026 22:13,S,14,,S7,,,,,TRUE,6785.75,S7,YES,,0,0,869
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:13,S,3,,S3,,,,,TRUE,6672.91,S3,YES,,0,0,323
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,2184.96,S2,YES,,0,0,129
5/13/2026 22:13,T,,,T,,,,,FALSE,,,,,0,0,25
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,13
5/13/2026 22:13,T,2,broadband,T22,,,,,TRUE,8635.58,T2,YES,,0,0,169
5/13/2026 22:13,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,714
5/13/2026 22:13,S,4,extragb,S4112,,,,,TRUE,2354.02,S41,,,0,0,38
5/13/2026 22:13,T,1,,TLty1,,,,,FALSE,,T1,YES,YES,809,131,1026
5/13/2026 22:13,S,2,voice,S23,,,,,TRUE,2185.89,S2,,,0,0,122
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,4677.55,S2,YES,,0,0,230
5/13/2026 22:13,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,4
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,22.31,S2,,,0,0,74
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,31
5/13/2026 22:13,S,4,extragb,S4111,,,,YES,TRUE,4553.77,S41,,,0,0,77
5/13/2026 22:13,S,14,,S7,,,,,TRUE,3411.04,S7,YES,YES,1061,163,1310
5/13/2026 22:13,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:13,S,3,,S3,,,,,TRUE,2605.84,S3,,,0,0,61
5/13/2026 22:13,,,,,,,,,FALSE,,,,,0,0,12
5/13/2026 22:13,S,2,broadband,S22i,,,YES,,TRUE,7359.06,S2,YES,YES,1106,94,1315
5/13/2026 22:13,S,14,,S7,,,,,TRUE,-89.13,S7,YES,,0,0,79
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,0,S2,YES,YES,1094,76,1292
5/13/2026 22:13,S,4,addon,S41211,,,YES,,TRUE,3973.05,S41,,,0,0,112
5/13/2026 22:13,S,2,peotv,S21,,,,,TRUE,10419.94,S2,YES,,0,0,737
5/13/2026 22:13,S,2,peotv,S211,,YES,,,TRUE,5038.31,S2,YES,,0,0,895
5/13/2026 22:13,S,2,peotv,S21,,YES,,,TRUE,-307.87,S2,YES,YES,1109,77,1240
5/13/2026 22:12,S,2,broadband,S22,,,,,TRUE,1795.67,S2,YES,,0,0,147
5/13/2026 22:12,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,49
5/13/2026 22:12,S,2,peotv,S211,,YES,,,TRUE,4000.23,S2,YES,,0,0,1110
5/13/2026 22:12,S,2,broadband,S222,,,YES,,TRUE,6172.31,S2,YES,YES,1108,97,1323
5/13/2026 22:12,,,,,,,,,FALSE,,,,,0,0,11
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,10457.1,S2,YES,,0,0,881
5/13/2026 22:12,S,3,,S3,,,,,TRUE,-24.24,S3,,,0,0,57
5/13/2026 22:12,S,2,peotv,S211,,YES,,,TRUE,4714.34,S2,YES,,0,0,323
5/13/2026 22:12,S,14,,S7,,,,,TRUE,2851.89,S7,YES,,0,0,153
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,4309.03,S2,YES,,0,0,967
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,1803.42,S2,YES,,0,0,262
5/13/2026 22:12,S,14,,S7,,,,,TRUE,3495.13,S7,YES,,0,0,394
5/13/2026 22:12,,,,,,,,,FALSE,,,,,0,0,3
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:12,S,2,peotv,S211,,YES,,,TRUE,12109.49,S2,YES,,0,0,1087
5/13/2026 22:12,S,2,voice,S23,,,,,TRUE,0,S2,,,0,0,129
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,9403.97,S2,YES,,0,0,296
5/13/2026 22:12,S,2,peotv,S211,,YES,,,TRUE,6050.6,S2,YES,,0,0,266
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,7984.35,S2,,,0,0,93
5/13/2026 22:12,S,14,,S7,,,,,TRUE,-325.25,S7,YES,,0,0,1201
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,-1152.45,S2,YES,,0,0,132
5/13/2026 22:12,S,1,,S1,,,,,FALSE,,S1,YES,,0,0,180
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,5159.16,S2,YES,YES,1105,57,1269
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,10734.67,S2,,,0,0,106
5/13/2026 22:12,S,2,peotv,S21,YES,,,,TRUE,4329.32,S2,YES,,0,0,1066
5/13/2026 22:12,S,1,,S1,,,,,TRUE,0.06,S1,YES,,0,0,173
5/13/2026 22:12,S,2,broadband,S22,,,,,TRUE,-175.17,S2,YES,,0,0,549
5/13/2026 22:12,S,2,peotv,S21,,,,,TRUE,6139.23,S2,YES,,0,0,390
5/13/2026 22:12,S,4,extragb,S4111,,,,YES,TRUE,9732.27,S41,,,0,0,36
5/13/2026 22:12,S,14,,S7,,,,,TRUE,3237.54,S7,YES,YES,1047,133,1242
5/13/2026 22:12,S,4,extragb,S4111,,,,YES,TRUE,16552.99,S41,,,0,0,60
5/13/2026 22:12,S,4,extragb,S4111,,,,YES,TRUE,9418.76,S41,,,0,0,96
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,967
5/13/2026 22:12,S,2,peotv,S21,YES,,,,TRUE,0,S2,YES,,0,0,449
5/13/2026 22:12,S,3,,S3,,,,,TRUE,-0.05,S3,YES,,0,0,301
5/13/2026 22:12,T,1,,TLty1,,,,,FALSE,,T1,YES,,0,0,211
5/13/2026 22:12,S,3,,S3,,,,,TRUE,9039.94,S3,,,0,0,160
5/13/2026 22:12,S,2,other,S2t,,,,,TRUE,-12.63,S2,,,0,0,95
5/13/2026 22:12,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,,0,0,78
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,121
5/13/2026 22:12,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,87
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:12,E,4,extragb,E41121,,,,YES,TRUE,11226.16,E41,,,0,0,70
5/13/2026 22:12,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:12,S,4,extragb,S4111,,,,YES,TRUE,3468.56,S41,,,0,0,91
5/13/2026 22:12,S,3,,S3,,,,,TRUE,15132.56,S3,YES,,0,0,1148
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,35
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,-306.35,S2,YES,,0,0,386
5/13/2026 22:12,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,198
5/13/2026 22:12,E,3,,E3,,,,,TRUE,13866.31,E3,,,0,0,85
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:12,S,4,extragb,S4111,,,,YES,TRUE,2331.52,S41,,,0,0,48
5/13/2026 22:12,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,,0,0,655
5/13/2026 22:12,S,,,S,,,,,FALSE,,,,,0,0,742
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,5319.06,S2,YES,,0,0,264
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,2670.37,S2,YES,,0,0,291
5/13/2026 22:11,S,4,extragb,S4111,,,,YES,TRUE,-180.76,S41,,,0,0,28
5/13/2026 22:11,S,2,peotv,S21,,YES,,,TRUE,-13.72,S2,YES,,0,0,320
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,4143.03,S2,YES,,0,0,298
5/13/2026 22:11,S,1,,S1,,,,,TRUE,0,S1,YES,,0,0,496
5/13/2026 22:11,S,3,,S3,,,,,TRUE,8589.16,S3,YES,,0,0,291
5/13/2026 22:11,S,4,extragb,S4111,,,,YES,TRUE,-130.16,S41,,,0,0,70
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,48
5/13/2026 22:11,S,4,extragb,S411,,,,,TRUE,-104.22,S41,YES,,0,0,129
5/13/2026 22:11,S,,,S,,,,,TRUE,3598.09,,,,0,0,82
5/13/2026 22:11,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,17
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,85
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,27
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,5921.54,S2,YES,,0,0,655
5/13/2026 22:11,S,4,extragb,S4111,,,,YES,TRUE,-92.85,S41,,,0,0,28
5/13/2026 22:11,S,4,extragb,S411,,,,,TRUE,5753.48,S41,,,0,0,51
5/13/2026 22:11,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,16
5/13/2026 22:11,S,2,peotv,S21,YES,,,,TRUE,4913.08,S2,YES,,0,0,965
5/13/2026 22:11,S,3,,S3,,,,,TRUE,583.11,S3,,,0,0,97
5/13/2026 22:11,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,266
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,-30.33,S2,YES,,0,0,518
5/13/2026 22:11,S,2,peotv,S21,YES,,,,TRUE,0,S2,,,0,0,92
5/13/2026 22:11,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 22:11,S,,,S,,,,,TRUE,488.81,,,,0,0,70
5/13/2026 22:11,S,4,extragb,S41121,,,,YES,TRUE,6104.87,S41,,,0,0,154
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,4721.39,S2,YES,,0,0,217
5/13/2026 22:11,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,864
5/13/2026 22:11,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:11,S,3,,S3,,,,,TRUE,-89.13,S3,,,0,0,79
5/13/2026 22:11,S,4,extragb,S41t,,,,,TRUE,2385.19,S41,YES,,0,0,444
5/13/2026 22:11,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,274
5/13/2026 22:11,S,2,peotv,S21,,YES,,,TRUE,-6.94,S2,YES,,0,0,109
5/13/2026 22:11,S,,,S,,,,,TRUE,-113.84,,,,0,0,39
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,7088.61,S2,YES,,0,0,227
5/13/2026 22:11,S,4,extragb,S4111,,,,YES,TRUE,9901.66,S41,,,0,0,53
5/13/2026 22:11,S,3,,S3,,,,,TRUE,535.09,S3,,,0,0,57
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,4352.8,S2,YES,YES,1033,92,1203
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,10366.44,S2,YES,,0,0,204
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,4185.65,S2,YES,,0,0,226
5/13/2026 22:11,S,3,,S3,,,,,TRUE,3247.86,S3,YES,,0,0,132
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:11,S,3,,S3,,,,,TRUE,-198.78,S3,,,0,0,68
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,56
5/13/2026 22:11,S,4,extragb,S4112,,,,,TRUE,10546.45,S41,,,0,0,72
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:11,S,14,,S7,,,,,TRUE,6111.96,S7,YES,YES,1036,100,1246
5/13/2026 22:11,S,,,S,,,,,TRUE,7497.43,,,,0,0,71
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 22:11,S,2,voice,S23,,,,,TRUE,604.44,S2,,,0,0,176
5/13/2026 22:11,S,3,,S3,,,,,TRUE,15543.63,S3,,,0,0,92
5/13/2026 22:11,S,14,,MOBITEL_S7,,,,,TRUE,11644.92,S7,YES,YES,1047,83,1185
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,4958.09,S2,YES,YES,1009,123,1257
5/13/2026 22:11,S,3,,S3,,,,,TRUE,2331.52,S3,,,0,0,49
5/13/2026 22:11,S,2,peotv,S21,,,,,TRUE,2047.79,S2,YES,,0,0,125
5/13/2026 22:11,S,2,peotv,S21,,YES,,,TRUE,1706.8,S2,YES,,0,0,669
5/13/2026 22:11,E,1,,MOBITEL_ELty1,,,,,FALSE,,E1,YES,,0,0,196
5/13/2026 22:11,S,2,peotv,S21,YES,,,,TRUE,6762.16,S2,YES,,0,0,251
5/13/2026 22:11,S,14,,S7,,,,,TRUE,3009.88,S7,YES,,0,0,855
5/13/2026 22:11,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:11,S,2,peotv,S211,,YES,,,TRUE,4436.73,S2,YES,,0,0,655
5/13/2026 22:11,E,14,,E7,,,,,TRUE,7173.73,E7,YES,YES,844,140,1095
5/13/2026 22:11,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:10,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,19
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,-3.04,S2,YES,,0,0,296
5/13/2026 22:10,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,-27.4,S2,YES,,0,0,424
5/13/2026 22:10,T,,,T,,,,,FALSE,,,,,0,0,20
5/13/2026 22:10,S,14,,S7,,,,,TRUE,4299.09,S7,YES,,0,0,1009
5/13/2026 22:10,S,2,voice,S23,,,,,TRUE,6142.97,S2,YES,,0,0,608
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,15
5/13/2026 22:10,S,,,S,,,,,TRUE,3973.05,,,,0,0,40
5/13/2026 22:10,S,4,extragb,S4111,,,,YES,TRUE,1192,S41,,,0,0,101
5/13/2026 22:10,S,1,,S1,,,,,TRUE,-29.8,S1,YES,,0,0,337
5/13/2026 22:10,S,14,,S7,,,,,TRUE,785.75,S7,YES,,0,0,355
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,8819.2,S2,YES,,0,0,603
5/13/2026 22:10,,,,,,,,,FALSE,,,,,0,0,1
5/13/2026 22:10,S,2,broadband,S22,,,,,TRUE,4444.14,S2,YES,,0,0,522
5/13/2026 22:10,S,14,,S7,,,,,TRUE,11621.49,S7,YES,,0,0,526
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,47
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,548.6,S2,YES,,0,0,641
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,7196.45,S2,YES,,0,0,334
5/13/2026 22:10,S,3,,S3,,,,,TRUE,5092.49,S3,,,0,0,145
5/13/2026 22:10,S,14,,S7,,,,,TRUE,10131.17,S7,YES,,0,0,658
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,10457.67,S2,,,0,0,19
5/13/2026 22:10,S,3,,S3,,,,,TRUE,-113.84,S3,,,0,0,99
5/13/2026 22:10,S,3,,S3,,,,,TRUE,-10386.25,S3,,,0,0,80
5/13/2026 22:10,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,5026.09,S2,YES,,0,0,249
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,2682.84,S2,YES,,0,0,927
5/13/2026 22:10,S,2,broadband,S22,,,,,TRUE,8635.58,S2,YES,,0,0,150
5/13/2026 22:10,S,3,,S3,,,,,TRUE,9685.58,S3,YES,,0,0,343
5/13/2026 22:10,S,14,,S7,,,,,TRUE,7980.52,S7,YES,,0,0,601
5/13/2026 22:10,S,14,,S7,,,,,TRUE,0,S7,YES,,0,0,387
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,-68.04,S2,YES,,0,0,646
5/13/2026 22:10,S,3,,MOBITEL_S3,,,,,TRUE,6822.81,S3,YES,,0,0,610
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,678
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,-389.81,S2,YES,,0,0,281
5/13/2026 22:10,S,3,,S3,,,,,TRUE,3589.26,S3,,,0,0,99
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:10,S,2,peotv,S21,YES,,,,TRUE,2416.23,S2,YES,,0,0,623
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,46
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,4920.82,S2,YES,,0,0,106
5/13/2026 22:10,E,,,E,,,,,FALSE,,,,,0,0,27
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,64
5/13/2026 22:10,S,14,,S7,,,,,FALSE,,S7,YES,,0,0,978
5/13/2026 22:10,S,1,,S1,,,,,TRUE,6000.36,S1,,,0,0,49
5/13/2026 22:10,S,3,,S3,,,,,TRUE,3776.13,S3,YES,YES,1008,72,1176
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,20
5/13/2026 22:10,S,3,,S3,,,,,TRUE,2965.28,S3,,,0,0,72
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,4329.17,S2,YES,,0,0,152
5/13/2026 22:10,S,2,voice,S23,,,,,TRUE,10734.67,S2,,,0,0,161
5/13/2026 22:10,S,14,,S7,,,,,TRUE,3598.09,S7,YES,,0,0,74
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,123
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,-1152.45,S2,YES,,0,0,455
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,22
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,7044.08,S2,YES,,0,0,377
5/13/2026 22:10,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,,0,0,90
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,130
5/13/2026 22:10,S,6,1,S1,,,,,,,ECS,YES,,0,0,45
5/13/2026 22:10,S,1,,MOBITEL_S1,,,,,FALSE,,S1,YES,,0,0,468
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,538
5/13/2026 22:10,S,14,,S7,,,,,TRUE,-632.02,S7,YES,,0,0,332
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,13
5/13/2026 22:10,S,1,,S1,,,,,TRUE,2851.89,S1,YES,,0,0,108
5/13/2026 22:10,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,2728.25,S2,YES,,0,0,625
5/13/2026 22:10,S,14,,S7,,,,,TRUE,11437.9,S7,YES,,0,0,521
5/13/2026 22:10,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,4055.19,S2,YES,,0,0,46
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,-1894.51,S2,YES,YES,948,122,1157
5/13/2026 22:10,S,2,peotv,S21,,,,,TRUE,-39.6,S2,YES,,0,0,1170
5/13/2026 22:10,S,2,peotv,S21,,YES,,,TRUE,3543.99,S2,,,0,0,121
5/13/2026 22:10,S,2,peotv,S21,YES,,,,TRUE,0,S2,YES,,0,0,953
5/13/2026 22:10,E,4,extragb,E4112,,,,,TRUE,6294.11,E41,,,0,0,67
5/13/2026 22:10,S,2,peotv,S21,YES,,,,TRUE,0,S2,,,0,0,104
5/13/2026 22:09,S,3,,S3,,,,,TRUE,7044.08,S3,YES,,0,0,428
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,-28.45,S2,YES,,0,0,274
5/13/2026 22:09,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,930.33,S2,YES,,0,0,54
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,7620.04,S2,YES,,0,0,254
5/13/2026 22:09,S,14,,S7,,,,,TRUE,2293.69,S7,YES,,0,0,637
5/13/2026 22:09,S,14,,S7,,,,,TRUE,1755.95,S7,YES,,0,0,635
5/13/2026 22:09,S,2,peotv,S21,,,,,TRUE,12163.92,S2,YES,YES,1006,49,1142
